*DEBUG* 	2016/09/20 - 14:01:00: |1474372860.2498|addButton|{"label":"En 3fois","position":2,"height":60,"displayType":"bloc","nbPayment":3,"reportPayment":0,"minAmount":null,"maxAmount":null,"executedAt":3}
*DEBUG* 	2017/01/04 - 12:56:25: |1483530985.256|validateWebPayment-order|{"id_address_delivery":"9","id_address_invoice":"9","id_shop_group":"1","id_shop":"1","id_cart":"74","id_currency":"1","id_lang":"1","id_customer":"6","id_carrier":"1","current_state":"23","secure_key":"b6631a1c77caa418e4d1e2ff46d87009","payment":"Paygreen","module":"paygreen","conversion_rate":"1.000000","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","shipping_number":"","total_discounts":"0.000000","total_discounts_tax_incl":"0.000000","total_discounts_tax_excl":"0.000000","total_paid":"61.190000","total_paid_tax_incl":"61.190000","total_paid_tax_excl":"50.990000","total_paid_real":"0.000000","total_products":"50.990000","total_products_wt":"61.190000","total_shipping":"0.000000","total_shipping_tax_incl":"0.000000","total_shipping_tax_excl":"0.000000","carrier_tax_rate":"20.000","total_wrapping":"0.000000","total_wrapping_tax_incl":"0.000000","total_wrapping_tax_excl":"0.000000","invoice_number":"0","delivery_number":"0","invoice_date":"0000-00-00 00:00:00","delivery_date":"0000-00-00 00:00:00","valid":"0","date_add":"2017-01-04 12:46:44","date_upd":"2017-01-04 12:46:46","reference":"MGTXOEFOX","round_mode":"2","round_type":"2","id":59,"id_shop_list":null,"force_id":false}
*DEBUG* 	2017/01/04 - 16:57:22: |1483545442.6475|hookDisplayPayment|{"id":75,"id_shop_group":"1","id_shop":"1","id_address_delivery":"9","id_address_invoice":"9","id_currency":"1","id_customer":"6","id_guest":"251","id_lang":"1","recyclable":0,"gift":0,"gift_message":"","mobile_theme":"0","date_add":"2017-01-04 16:56:30","secure_key":"b6631a1c77caa418e4d1e2ff46d87009","id_carrier":1,"date_upd":"2017-01-04 16:57:22","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:9;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false,"checkedTOS":1}
*DEBUG* 	2017/01/04 - 16:58:28: |1483545508.6074|validateWebPayment|"RETURN"
*DEBUG* 	2017/01/04 - 16:58:31: |1483545511.6898|validateWebPayment-validateOrder|60
*DEBUG* 	2017/01/04 - 16:58:31: |1483545511.6905|InsertPaygreenTransaction|"New Transaction"
*DEBUG* 	2017/01/04 - 16:58:31: |1483545511.7474|Id existant : |60
*DEBUG* 	2017/01/04 - 16:58:31: |1483545511.7475|validateWebPayment-order|{"id_address_delivery":"9","id_address_invoice":"9","id_shop_group":"1","id_shop":"1","id_cart":"75","id_currency":"1","id_lang":"1","id_customer":"6","id_carrier":"1","current_state":"2","secure_key":"b6631a1c77caa418e4d1e2ff46d87009","payment":"Paygreen","module":"paygreen","conversion_rate":"1.000000","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","shipping_number":"","total_discounts":"0.000000","total_discounts_tax_incl":"0.000000","total_discounts_tax_excl":"0.000000","total_paid":"61.190000","total_paid_tax_incl":"61.190000","total_paid_tax_excl":"50.990000","total_paid_real":"61.190000","total_products":"50.990000","total_products_wt":"61.190000","total_shipping":"0.000000","total_shipping_tax_incl":"0.000000","total_shipping_tax_excl":"0.000000","carrier_tax_rate":"20.000","total_wrapping":"0.000000","total_wrapping_tax_incl":"0.000000","total_wrapping_tax_excl":"0.000000","invoice_number":"30","delivery_number":"0","invoice_date":"2017-01-04 16:58:29","delivery_date":"0000-00-00 00:00:00","valid":"1","date_add":"2017-01-04 16:58:28","date_upd":"2017-01-04 16:58:30","reference":"SGQCNCGIU","round_mode":"2","round_type":"2","id":60,"id_shop_list":null,"force_id":false}
*DEBUG* 	2017/01/04 - 17:08:54: |1483546134.8187|validateWebPayment|"CALLBACK"
*DEBUG* 	2017/01/04 - 17:09:12: |1483546152.4691|validateWebPayment|"CALLBACK"
*DEBUG* 	2017/01/04 - 17:09:20: |1483546160.2779|validateWebPayment|"CALLBACK"
*DEBUG* 	2017/01/04 - 17:09:30: |1483546170.602|validateWebPayment|"CALLBACK"
*DEBUG* 	2017/01/04 - 17:13:42: |1483546422.1117|validateWebPayment|"CALLBACK"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:05:49: |1492175149.3766|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:06:09: |1492175169.9225|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:06:22: |1492175182.4881|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:06:51: |1492175211.5116|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:41:27: |1492177287.6341|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:42:33: |1492177353.6663|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:48:42: |1492177722.8406|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:49:21: |1492177761.9804|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 15:49:30: |1492177770.1405|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 16:34:24: |1492180464.216|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/14 - 16:56:04: |1492181764.1497|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 10:04:28: |1492502668.319|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 10:05:11: |1492502711.1162|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 10:05:35: |1492502735.2989|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 10:16:13: |1492503373.1195|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 10:32:25: |1492504345.045|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 11:16:58: |1492507018.7587|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 11:23:40: |1492507420.0925|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 11:37:13: |1492508233.6238|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 11:45:10: |1492508710.2415|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 11:49:31: |1492508971.8363|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 12:01:47: |1492509707.2181|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 13:39:41: |1492515581.1133|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 13:46:36: |1492515996.162|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 13:53:47: |1492516427.8647|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 13:56:33: |1492516593.5807|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:05:49: |1492517149.1164|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:13:41: |1492517621.6271|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:13:59: |1492517639.3348|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:14:35: |1492517675.4575|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:26:46: |1492518406.6357|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 14:41:39: |1492519299.9241|addButton|{"label":"Mon template","position":null,"height":null,"displayType":"bloc","nbPayment":1,"reportPayment":0,"minAmount":null,"maxAmount":null,"executedAt":0}
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:05:17: |1492520717.2359|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:05:25: |1492520725.914|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:16:38: |1492521398.6159|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:17:34: |1492521454.6656|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:29:38: |1492522178.3832|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:30:30: |1492522230.6643|addButton|{"label":"Mon template","position":1,"height":null,"displayType":"full","nbPayment":4,"reportPayment":0,"minAmount":null,"maxAmount":null,"executedAt":1}
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:30:30: |1492522230.6715|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:59:48: |1492523988.3773|addButton|{"label":"Mon template","position":1,"height":null,"displayType":"full","nbPayment":4,"reportPayment":0,"minAmount":null,"maxAmount":null,"executedAt":1}
*DEBUG* 	v1.7.1.0	2017/04/18 - 15:59:48: |1492523988.3844|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 16:40:21: |1492526421.3194|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 16:41:56: |1492526516.4885|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 17:06:05: |1492527965.8555|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 17:06:18: |1492527978.5542|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/18 - 17:29:39: |1492529379.4973|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:21:04: |1492586464.26|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:21:14: |1492586475.0022|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:25:43: |1492586743.3|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:37:40: |1492587460.8733|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:39:43: |1492587583.5883|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 09:40:08: |1492587608.5011|OAuth|"Logout"
*DEBUG* 	v1.7.1.0	2017/04/19 - 10:03:41: |1492589021.2215|addButton|{"label":"Mon template","position":1,"height":null,"displayType":"full","nbPayment":1,"reportPayment":0,"minAmount":10,"maxAmount":150,"executedAt":0}
*DEBUG* 	v1.7.1.0	2017/04/19 - 12:09:49: |1492596589.8586|hookDisplayPayment|{"id":10,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"5","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 11:43:02","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 11:43:17","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:39:24: |1492601964.8978|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 13:39:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:39:26: |1492601966.8441|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 13:39:26","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:39:29: |1492601969.0309|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:39:57: |1492601997.4259|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:41:45: |1492602105.8058|addButton|{"label":"Mon template","position":1,"height":62,"displayType":"full","nbPayment":1,"reportPayment":0,"minAmount":10,"maxAmount":150,"executedAt":0}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:43:35: |1492602215.9975|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:43:37: |1492602217.2456|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:43:53: |1492602233.3919|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:47:10: |1492602430.6081|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:47:18: |1492602438.102|hookDisplayPayment|{"id":11,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"6","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:39:14","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:39:28","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:49:34: |1492602574.6977|hookDisplayPayment|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:49:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 13:49:30","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:49:37: |1492602577.9013|hookDisplayPayment|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:49:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 13:49:37","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:49:41: |1492602581.3444|hookDisplayPayment|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:49:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:49:41","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 13:50:54: |1492602654.157|addButton|{"label":"Mon template","position":1,"height":204,"displayType":"full","nbPayment":1,"reportPayment":0,"minAmount":10,"maxAmount":150,"executedAt":0}
*DEBUG* 	v1.7.1.0	2017/04/19 - 14:22:55: |1492604575.8693|hookDisplayPayment|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 13:49:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 13:49:41","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 14:43:38: |1492605818.6383|hookDisplayPayment|{"id":13,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 14:43:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 14:43:30","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 14:43:42: |1492605822.2491|hookDisplayPayment|{"id":13,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 14:43:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"0","date_upd":"2017-04-19 14:43:41","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 14:43:44: |1492605824.1784|hookDisplayPayment|{"id":13,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 14:43:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 14:43:43","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.0	2017/04/19 - 14:58:38: |1492606718.1283|hookDisplayPayment|{"id":13,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"2","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-04-19 14:43:30","secure_key":"a391d259660c087080b0f3b7091cb0a4","id_carrier":"1","date_upd":"2017-04-19 14:43:43","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"1,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
